customer_id,churn,tenure,contract,customer_satisfaction,num_complaints,num_service_calls,late_payments,monthlycharges,num_services,has_tech_support,tenure_group,contract,customer_satisfaction_group,num_complaints_group,num_service_calls_group,late_payments_group,monthlycharges_group,num_services_group,has_tech_support
CUST0000000570,0,9,two_year,9.0,0.0,0,1,73.98,4,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000571,0,7,one_year,4.0,0.0,1,0,66.3,2,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000572,0,7,one_year,9.0,0.0,2,0,56.98,1,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000573,1,16,one_year,9.0,2.0,6,0,78.77,1,1,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000574,0,29,one_year,8.0,0.0,0,0,100.63,5,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000575,0,34,two_year,9.0,0.0,1,0,49.07,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000576,0,29,one_year,7.0,2.0,3,0,68.43,3,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000577,0,1,one_year,5.0,0.0,1,3,73.71,2,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_3_plus,monthly_lt_200,services_1_2,1
CUST0000000578,0,10,two_year,7.0,1.0,1,0,57.91,1,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000579,0,29,two_year,8.0,0.0,0,3,102.91,4,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_3_plus,monthly_lt_200,services_3_4,0
CUST0000000580,0,19,two_year,3.0,1.0,1,1,96.98,4,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000581,0,69,two_year,7.0,0.0,0,0,37.12,1,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000582,0,26,one_year,7.0,1.0,2,2,58.88,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000583,0,62,one_year,6.0,0.0,1,0,93.43,4,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000584,0,7,one_year,7.0,0.0,0,0,63.72,2,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000585,0,35,one_year,5.0,1.0,1,0,114.09,3,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000586,0,3,one_year,3.0,0.0,2,0,46.61,2,0,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000587,0,28,one_year,6.0,0.0,2,1,123.22,4,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000588,0,23,two_year,9.0,1.0,1,1,59.31,2,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000589,0,26,one_year,9.0,0.0,1,2,92.24,2,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000590,0,43,one_year,7.0,1.0,1,0,81.39,2,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000591,1,16,one_year,3.0,0.0,2,0,85.57,1,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000592,1,27,two_year,9.0,1.0,2,0,78.58,3,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000593,0,8,one_year,,0.0,2,1,95.01,4,0,tenure_7_15,one_year,,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000594,0,15,one_year,4.0,0.0,3,0,74.8,2,0,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000595,0,52,two_year,7.0,0.0,1,1,79.97,3,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000596,0,28,two_year,3.0,0.0,1,2,71.91,3,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000597,0,2,two_year,6.0,0.0,2,1,92.3,4,1,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000598,0,2,one_year,6.0,0.0,2,2,54.61,1,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000599,0,15,two_year,8.0,0.0,2,0,99.77,1,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000600,0,47,two_year,5.0,0.0,1,0,85.69,6,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000601,0,18,one_year,9.0,0.0,1,0,43.83,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000602,0,21,two_year,8.0,2.0,1,0,78.09,1,1,tenure_16_31,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000603,1,23,one_year,5.0,0.0,0,0,116.15,3,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000604,0,4,one_year,2.0,0.0,1,1,82.0,5,1,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000605,0,40,one_year,9.0,1.0,1,0,53.65,3,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000606,1,16,month_to_month,2.0,1.0,4,0,87.07,1,0,tenure_16_31,month_to_month,satisfaction_1_3,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000607,0,1,two_year,6.0,2.0,6,0,61.48,5,0,tenure_1_6,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000608,0,18,month_to_month,8.0,0.0,4,1,98.71,4,1,tenure_16_31,month_to_month,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000609,0,2,two_year,8.0,2.0,5,2,90.69,1,1,tenure_1_6,two_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000610,0,31,two_year,8.0,1.0,0,0,45.14,2,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000611,0,12,one_year,8.0,1.0,2,0,96.39,1,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000612,1,9,one_year,4.0,0.0,0,1,53.49,2,0,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000613,0,3,two_year,9.0,0.0,1,1,116.4,3,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000614,0,49,two_year,9.0,0.0,0,0,119.63,5,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000615,0,1,one_year,6.0,0.0,2,2,90.65,1,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000616,0,23,two_year,7.0,0.0,2,0,93.4,1,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000617,0,27,two_year,9.0,2.0,2,1,86.31,3,0,tenure_16_31,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000618,0,72,two_year,7.0,2.0,2,1,67.07,1,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000619,0,10,two_year,2.0,1.0,1,0,77.83,5,0,tenure_7_15,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000620,0,25,two_year,7.0,,3,0,96.18,2,1,tenure_16_31,two_year,satisfaction_7_9,,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000621,0,6,two_year,5.0,1.0,3,0,118.0,4,0,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000622,0,8,one_year,5.0,2.0,0,0,102.44,3,0,tenure_7_15,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000623,0,39,two_year,6.0,1.0,2,1,80.68,3,1,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000624,0,18,one_year,7.0,1.0,1,1,33.97,2,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000625,0,1,one_year,9.0,1.0,4,1,73.79,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000626,1,19,one_year,7.0,0.0,2,0,95.97,2,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000627,0,20,two_year,9.0,0.0,0,1,114.7,4,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000628,0,18,one_year,6.0,0.0,1,0,77.56,1,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000629,0,6,one_year,1.0,1.0,5,0,60.51,2,1,tenure_1_6,one_year,satisfaction_1_3,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000630,0,1,one_year,6.0,1.0,5,1,97.26,3,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000631,0,9,month_to_month,4.0,1.0,0,1,89.44,2,1,tenure_7_15,month_to_month,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000632,0,18,two_year,6.0,2.0,0,0,60.32,1,1,tenure_16_31,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000633,0,23,one_year,8.0,3.0,6,0,175.13,6,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000634,0,5,one_year,6.0,0.0,2,0,103.75,3,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000635,1,29,one_year,7.0,0.0,1,0,53.84,1,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000636,1,1,two_year,5.0,3.0,7,1,104.41,5,0,tenure_1_6,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000637,0,10,one_year,1.0,0.0,3,0,72.3,1,1,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000638,0,17,two_year,7.0,0.0,2,0,63.33,2,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000639,0,42,one_year,9.0,0.0,1,0,72.09,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000640,0,34,two_year,8.0,0.0,1,0,95.11,3,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000641,0,23,two_year,5.0,1.0,0,0,57.74,3,1,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000642,0,12,two_year,8.0,,5,0,97.19,2,0,tenure_7_15,two_year,satisfaction_7_9,,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000643,1,70,one_year,2.0,,5,0,101.51,1,0,tenure_32_plus,one_year,satisfaction_1_3,,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000644,0,3,two_year,2.0,,1,0,68.1,2,0,tenure_1_6,two_year,satisfaction_1_3,,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000645,1,66,one_year,2.0,0.0,1,1,101.19,1,1,tenure_32_plus,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000646,0,24,two_year,8.0,0.0,3,2,89.35,6,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000647,0,29,two_year,9.0,1.0,1,1,83.24,1,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000648,0,13,month_to_month,6.0,0.0,2,0,108.1,3,1,tenure_7_15,month_to_month,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000649,0,17,two_year,5.0,2.0,2,0,77.16,2,0,tenure_16_31,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000650,0,23,two_year,1.0,0.0,3,0,70.77,1,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000651,0,11,two_year,6.0,1.0,1,1,76.01,2,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000652,0,26,two_year,7.0,0.0,0,1,69.78,1,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000653,0,2,two_year,7.0,0.0,1,1,132.44,4,0,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000654,0,18,two_year,9.0,0.0,1,0,82.97,1,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000655,0,2,one_year,4.0,0.0,2,0,82.67,3,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000656,1,13,one_year,6.0,1.0,3,1,93.93,3,0,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000657,0,72,one_year,9.0,2.0,1,0,87.53,5,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000658,0,3,one_year,9.0,0.0,0,1,43.69,1,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000659,0,56,one_year,5.0,1.0,1,2,128.62,5,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000660,1,9,one_year,9.0,0.0,1,0,132.2,6,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000661,0,11,two_year,9.0,1.0,1,0,80.76,2,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000662,0,10,two_year,6.0,1.0,0,0,108.22,6,0,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000663,0,49,two_year,6.0,2.0,4,0,84.06,5,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000664,0,7,month_to_month,4.0,1.0,1,0,102.76,2,0,tenure_7_15,month_to_month,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000665,0,14,one_year,3.0,0.0,2,0,63.55,3,0,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000666,0,30,two_year,6.0,0.0,1,1,90.51,3,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000667,0,1,two_year,8.0,2.0,1,0,87.26,2,1,tenure_1_6,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000668,0,14,one_year,,1.0,1,0,112.78,3,1,tenure_7_15,one_year,,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000669,0,23,two_year,9.0,0.0,1,0,77.64,3,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000670,0,1,two_year,,1.0,2,0,59.39,2,1,tenure_1_6,two_year,,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000671,0,45,two_year,3.0,1.0,2,0,83.78,1,1,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000672,0,8,one_year,8.0,1.0,2,0,137.05,5,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000673,0,63,one_year,9.0,1.0,2,0,110.09,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000674,0,10,one_year,8.0,2.0,2,0,63.17,1,1,tenure_7_15,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000675,0,27,one_year,4.0,1.0,0,0,93.5,1,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000676,0,34,two_year,9.0,1.0,0,0,91.84,2,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000677,1,30,two_year,7.0,1.0,1,0,61.39,1,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000678,0,3,one_year,8.0,1.0,1,2,100.5,2,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000679,0,11,two_year,6.0,0.0,2,1,65.82,1,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000680,0,61,two_year,6.0,2.0,2,0,101.13,6,1,tenure_32_plus,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000681,0,8,two_year,7.0,0.0,0,2,91.29,4,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000682,0,72,one_year,8.0,0.0,1,0,89.82,2,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000683,0,39,two_year,9.0,0.0,0,0,78.97,3,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000684,0,56,one_year,7.0,0.0,1,0,114.51,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000685,0,15,one_year,3.0,0.0,1,1,89.81,1,1,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000686,0,36,two_year,8.0,0.0,2,0,127.1,5,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000687,0,4,two_year,1.0,2.0,3,0,62.6,3,0,tenure_1_6,two_year,satisfaction_1_3,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000688,0,6,two_year,8.0,0.0,1,1,46.12,2,0,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000689,0,54,one_year,9.0,0.0,1,2,57.17,3,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000690,1,25,one_year,5.0,0.0,0,0,63.06,2,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000691,0,33,one_year,8.0,0.0,0,0,140.09,3,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000692,0,72,two_year,4.0,0.0,1,0,69.83,4,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000693,0,48,one_year,6.0,2.0,2,1,81.08,3,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000694,0,13,two_year,9.0,0.0,1,0,60.94,1,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000695,0,13,two_year,7.0,1.0,1,0,106.95,5,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000696,0,25,two_year,7.0,0.0,1,0,76.84,1,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000697,0,32,one_year,7.0,0.0,1,0,106.28,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000698,1,23,one_year,5.0,0.0,1,1,106.53,3,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000699,0,5,one_year,9.0,1.0,3,1,95.73,3,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000700,0,11,one_year,7.0,1.0,4,0,60.6,1,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000701,0,55,two_year,8.0,1.0,2,0,72.95,4,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000702,0,5,two_year,3.0,1.0,0,0,78.11,3,0,tenure_1_6,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000703,0,33,two_year,7.0,1.0,3,0,72.76,3,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000704,0,46,two_year,5.0,0.0,1,0,79.04,1,1,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000705,0,35,one_year,9.0,1.0,2,0,75.26,2,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000706,0,4,one_year,6.0,0.0,0,0,48.72,1,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000707,0,9,two_year,8.0,1.0,1,0,102.61,3,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000708,0,69,one_year,7.0,0.0,0,0,78.86,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000709,0,9,one_year,8.0,0.0,2,0,69.43,1,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000710,1,57,one_year,8.0,2.0,2,2,99.01,1,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000711,0,34,one_year,8.0,2.0,6,0,34.87,2,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000712,0,71,one_year,7.0,2.0,5,1,88.43,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,1
